MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,0,91,14303,1,2,39,4,5,41,7,48,9,9,10,34,8,5,1994,1994,71,13,59,59,15,554,16,17,18,16,17,16,20,1314,21,0,672,1986,22,23,24,25,1987,0,0,1987,1,0,2,0,2,1,16,7,26,1,17,27,1994,76,2,691,17,17,24,262,36,0,0,0,0,2,2,2,0,8,2008,29,30,301500
30,0,56,4060,1,2,3,4,5,41,7,104,33,9,10,34,5,8,1922,1950,12,13,43,43,36,0,17,17,18,66,17,19,21,0,21,0,864,864,22,23,24,25,864,0,0,864,0,0,1,0,2,1,17,4,26,0,2,2,2,2,0,0,2,2,24,0,96,0,0,0,0,2,2,2,0,7,2009,29,30,99900
80,0,59,9587,1,2,39,4,5,6,7,112,9,9,10,116,7,5,2005,2005,12,13,14,14,56,182,16,17,18,16,17,16,20,655,21,0,201,856,22,23,24,25,1166,0,0,1166,1,0,2,0,2,1,16,5,26,0,2,27,2005,76,2,400,17,17,24,212,0,0,0,0,0,2,2,2,0,7,2008,29,30,190000
20,0,65,9750,1,2,3,4,5,31,7,81,9,9,10,34,6,8,1969,1969,12,13,59,59,36,0,17,17,37,16,17,19,38,602,91,438,14,1054,22,16,24,25,1054,0,0,1054,1,0,1,1,3,1,17,6,26,0,2,27,1969,21,2,460,17,17,24,180,0,0,0,80,0,2,2,2,0,7,2008,29,30,151000
60,0,2,24682,1,2,150,4,5,85,7,112,121,9,10,11,6,5,1999,1999,12,13,14,14,36,0,17,17,18,16,17,19,21,0,21,0,841,841,22,23,24,25,892,783,0,1675,0,0,2,1,3,1,17,7,26,1,17,75,1999,76,2,502,17,17,24,0,103,0,0,0,0,2,2,2,0,6,2009,29,30,181000
20,0,80,9600,1,2,3,4,5,6,7,81,9,9,10,34,5,6,1956,1956,71,13,35,35,36,0,17,17,37,17,17,19,72,504,21,0,546,1050,22,16,24,25,1050,0,0,1050,0,0,1,0,2,1,17,5,26,0,2,27,1956,21,1,338,17,17,24,0,0,0,0,0,0,2,2,2,0,6,2009,29,30,128900
50,0,2,11250,1,2,3,4,5,6,7,124,9,9,10,51,4,5,1957,1989,12,13,43,43,36,0,17,17,37,17,17,49,21,0,21,0,1104,1104,22,23,24,83,1104,684,0,1788,1,0,1,0,5,1,17,8,143,2,17,27,1957,21,1,304,17,17,24,120,0,0,0,0,0,2,2,2,0,11,2009,29,30,161500
70,0,60,13515,1,1,3,4,5,6,7,67,9,9,10,11,6,6,1919,1950,103,13,43,43,36,0,17,17,18,17,17,19,21,0,21,0,764,764,22,23,24,83,1060,764,0,1824,0,0,1,0,3,1,17,8,26,1,16,46,1940,21,2,520,17,17,96,0,0,126,0,0,0,2,84,2,0,7,2007,29,30,180500
120,158,34,4060,1,2,3,4,5,6,7,81,9,9,98,34,6,5,1998,1999,12,13,35,35,36,0,16,17,18,16,17,19,20,266,21,0,1139,1405,22,23,24,25,1337,0,0,1337,1,0,2,0,2,1,16,5,26,0,2,27,1998,76,2,511,17,17,24,144,68,0,0,0,0,2,2,2,0,8,2008,92,47,181000
160,111,35,3735,1,2,3,4,5,157,7,55,9,9,98,11,7,5,1999,1999,71,13,35,35,15,218,16,17,18,16,17,19,20,450,21,0,241,691,22,23,24,25,713,739,0,1452,1,0,2,1,3,1,16,6,26,0,2,46,1999,21,2,506,17,17,24,0,34,0,0,0,0,2,2,2,0,3,2006,29,30,183900
190,61,60,10120,1,2,39,94,5,6,7,62,33,9,68,120,7,4,1910,1950,71,13,43,43,36,0,66,17,37,17,17,19,21,0,21,0,925,925,22,17,96,64,964,925,0,1889,0,0,1,1,4,2,17,9,26,1,16,46,1960,21,1,308,17,17,96,0,0,264,0,0,0,2,53,2,0,1,2007,29,30,122000
20,0,89,13214,1,2,39,118,5,6,7,108,9,9,10,34,9,5,2008,2009,71,13,122,100,36,0,23,17,18,23,17,16,21,0,21,0,2002,2002,22,23,24,25,2018,0,0,2018,0,0,2,0,3,1,23,10,26,1,16,27,2009,76,3,746,17,17,24,144,76,0,0,0,0,2,2,2,0,5,2010,29,30,378500
50,0,2,14100,1,2,39,4,5,6,113,42,9,9,10,51,8,9,1935,1997,12,13,122,122,15,632,17,16,37,17,17,40,72,192,21,0,536,728,22,23,24,25,1968,1479,0,3447,0,0,3,1,4,1,16,11,26,2,16,75,1982,21,3,1014,17,17,24,314,12,0,0,0,0,2,82,2,0,5,2008,29,30,381000
50,0,78,11344,1,2,3,4,5,6,7,81,33,9,10,51,5,5,1958,1958,12,13,35,35,15,180,17,17,37,17,17,19,60,460,21,0,414,874,125,17,24,83,874,650,0,1524,0,0,1,1,3,1,17,7,26,0,2,27,1958,21,1,315,17,17,24,0,0,0,0,0,0,2,82,2,0,7,2007,29,30,144000
40,0,2,23595,1,2,3,114,5,6,132,124,9,9,10,34,7,6,1979,1979,54,142,80,80,36,0,16,17,18,16,17,16,20,1258,21,0,74,1332,22,17,24,25,1332,192,0,1524,2,0,0,1,0,1,16,4,26,1,17,27,1979,76,2,586,17,17,24,268,0,0,0,0,0,2,2,2,0,4,2010,29,30,260000
20,0,2,9156,1,2,39,4,5,6,7,57,58,9,10,34,6,7,1968,1968,71,13,15,15,36,0,17,17,37,17,17,19,21,0,21,0,1489,1489,22,16,24,25,1489,0,0,1489,0,0,2,0,3,1,16,7,26,1,16,27,1968,28,2,462,17,17,24,0,0,0,0,0,0,2,2,2,0,8,2009,29,30,185750
20,0,2,13526,1,2,39,4,5,85,7,70,9,9,10,34,5,6,1965,1965,71,13,59,80,15,114,17,17,37,17,17,19,60,560,91,375,0,935,22,17,24,25,935,0,0,935,1,0,1,0,3,1,17,5,26,0,2,27,1965,21,1,288,17,17,24,180,0,0,0,0,0,2,53,2,0,11,2006,29,30,137000
80,0,124,11512,1,2,39,4,5,41,7,104,9,9,10,116,6,7,1959,2006,12,13,80,80,15,84,17,17,37,17,17,49,38,719,21,0,300,1019,22,16,24,25,1357,0,0,1357,1,0,1,0,2,1,23,5,26,1,16,128,1959,28,1,312,17,17,24,0,0,0,0,163,0,2,84,2,0,5,2008,29,30,177000
50,0,53,5362,1,2,3,4,5,41,7,42,9,9,10,51,5,6,1910,2003,12,13,43,44,36,0,17,17,18,17,17,19,21,0,21,0,661,661,22,23,24,25,661,589,0,1250,0,0,2,0,3,1,17,8,26,1,16,46,1985,21,2,552,17,17,24,242,0,81,0,0,0,2,2,2,0,11,2007,29,30,139000
90,0,95,11345,1,2,3,4,5,41,7,81,33,9,86,11,5,5,1948,1950,12,171,105,105,56,567,17,17,37,17,17,19,72,220,21,0,708,928,22,16,24,83,928,992,0,1920,0,0,2,0,4,2,17,10,26,0,2,46,1948,21,2,400,17,66,24,0,0,0,0,0,0,2,2,2,0,7,2007,29,30,137000
60,0,2,12936,1,2,39,4,5,85,7,57,9,9,10,11,6,6,1972,1972,12,13,59,80,36,0,17,17,37,17,16,19,60,593,21,0,130,723,22,17,24,25,735,660,0,1395,0,1,1,1,3,1,17,6,26,1,17,27,1972,21,2,497,17,17,24,294,116,0,0,0,0,2,2,2,0,12,2009,29,30,162000
80,0,2,17871,1,2,39,4,5,85,7,57,9,9,10,116,6,5,1967,1976,12,13,59,59,15,359,17,17,37,16,17,49,38,528,21,0,1152,1680,22,66,24,25,1724,0,0,1724,1,0,1,1,3,1,17,7,26,1,16,27,1967,28,2,480,17,17,24,0,0,0,0,0,0,2,2,2,0,6,2009,29,30,197900
60,0,75,9473,1,2,3,4,5,6,7,8,9,9,10,11,8,5,2002,2002,12,13,14,14,2,2,16,17,18,16,17,19,20,804,21,0,324,1128,22,23,24,25,1128,903,0,2031,1,0,2,1,3,1,16,7,26,1,16,27,2002,28,2,577,17,17,24,0,211,0,0,0,0,2,2,2,0,3,2008,29,30,237000
50,102,60,7500,1,2,3,4,5,6,7,95,9,9,10,51,4,4,1920,1950,12,13,35,35,36,0,17,16,37,17,17,19,21,0,21,0,698,698,22,17,24,83,698,430,0,1128,0,0,1,0,2,1,17,6,26,0,2,46,1980,28,2,528,17,17,24,30,0,164,0,0,0,2,2,2,0,4,2010,92,47,68400
20,0,67,9808,1,2,39,4,5,6,7,8,9,9,10,34,7,5,2002,2002,12,13,14,14,15,110,16,17,18,16,17,19,20,788,21,0,785,1573,22,23,24,25,1573,0,0,1573,1,0,2,0,3,1,16,6,26,0,2,27,2002,28,2,544,17,17,24,0,72,0,0,0,0,2,2,2,0,3,2009,29,30,227000
20,0,50,8049,1,2,39,4,5,85,7,108,9,9,10,34,7,5,1990,1990,71,13,59,59,15,54,17,17,37,16,17,19,38,1053,21,0,256,1309,22,17,24,25,1339,0,0,1339,1,0,2,0,2,1,17,6,26,1,17,27,1990,76,2,484,16,16,24,0,58,0,0,90,0,2,2,2,0,7,2006,29,30,180000
20,0,61,8800,1,2,39,4,5,6,7,8,9,9,10,34,5,7,1977,2008,12,13,59,59,36,0,17,17,37,16,17,40,91,532,72,144,364,1040,22,17,24,25,1040,0,0,1040,0,0,2,0,3,1,16,5,26,0,2,46,1977,21,2,484,17,17,24,0,0,0,0,288,0,2,2,2,0,9,2009,29,30,150500
90,0,94,9400,1,2,3,114,5,41,7,50,9,9,86,11,6,5,1971,1971,130,13,35,44,36,0,17,17,37,17,17,49,21,0,21,0,912,912,22,17,24,25,912,912,0,1824,0,0,2,2,4,2,17,8,26,0,2,2,2,2,0,0,2,2,24,128,0,0,0,0,0,2,2,2,0,4,2010,29,30,139000
50,0,50,9638,1,2,3,4,5,6,7,151,33,9,10,51,6,7,1919,1990,12,13,43,44,36,0,17,17,18,17,17,19,21,0,21,0,804,804,22,23,24,25,1699,748,0,2447,0,0,2,0,4,1,16,10,143,1,16,46,1969,21,1,336,17,17,24,272,0,42,0,116,0,2,2,2,0,3,2010,29,30,169000
50,61,50,6000,1,2,3,4,5,6,7,67,9,9,10,51,6,6,1939,1950,12,13,35,35,36,0,17,66,37,17,17,19,21,0,21,0,780,780,22,23,24,64,825,587,0,1412,0,0,1,0,4,1,17,6,26,1,16,46,1939,21,1,280,17,17,24,45,0,0,0,0,0,2,2,2,0,5,2009,29,30,132500
20,0,2,9790,1,2,3,4,5,6,7,57,33,9,10,34,6,5,1963,1963,71,13,59,59,15,451,17,17,37,17,17,19,38,569,72,81,678,1328,22,17,24,25,1328,0,0,1328,1,0,1,1,3,1,17,6,26,2,16,27,1963,21,2,528,17,17,24,0,26,0,0,0,0,2,2,2,0,6,2010,29,30,143000
20,0,2,36500,1,2,39,114,5,6,113,124,9,9,10,34,5,5,1964,1964,12,13,43,43,126,621,17,16,37,17,17,49,72,812,21,0,812,1624,22,66,24,25,1582,0,0,1582,0,1,2,0,4,1,17,7,26,0,2,27,1964,21,2,390,17,17,96,168,198,0,0,0,0,2,2,2,0,6,2006,29,30,190000
120,0,40,5664,1,2,39,4,5,6,7,119,9,9,98,34,8,5,2000,2000,12,13,99,100,36,0,16,17,18,16,17,19,20,1158,21,0,343,1501,22,23,24,25,1659,0,0,1659,1,0,2,0,2,1,23,5,26,1,23,27,2000,76,2,499,17,17,24,212,59,0,0,0,0,2,2,2,0,10,2009,29,30,278000
60,0,86,11065,1,2,39,4,5,6,7,73,9,9,10,11,8,5,2006,2006,12,13,14,14,56,788,16,17,18,16,17,40,21,0,21,0,1085,1085,22,23,24,25,1120,850,0,1970,0,0,2,1,3,1,23,8,26,1,16,75,2006,76,3,753,17,17,24,177,74,0,0,0,0,2,2,2,0,10,2006,77,78,281000
80,0,2,14112,1,2,39,4,5,41,7,81,9,9,10,116,5,7,1964,1964,71,13,43,59,15,86,17,17,18,17,17,49,20,1014,21,0,138,1152,22,17,24,25,1152,0,0,1152,1,0,1,0,3,1,17,6,26,1,16,27,1964,28,2,484,17,17,24,227,0,0,0,0,0,2,2,2,0,4,2010,29,30,180500
160,61,21,1680,1,2,3,4,5,6,7,147,9,9,117,11,5,7,1972,1972,12,13,99,100,15,268,17,17,37,17,17,19,38,231,21,0,399,630,22,17,24,25,630,672,0,1302,0,0,2,1,3,1,17,6,26,0,2,46,1972,21,1,264,17,17,24,185,0,0,0,0,0,2,2,2,0,2,2009,29,30,119500
70,61,60,6600,1,2,3,4,5,41,7,62,9,9,10,11,5,4,1892,1965,12,13,43,43,36,0,17,17,56,17,17,19,21,0,21,0,994,994,22,17,96,25,1378,994,0,2372,0,0,2,0,4,2,17,11,143,0,2,27,1985,28,1,432,17,17,24,0,287,0,0,0,0,2,2,2,0,12,2009,29,30,107500
60,0,78,10140,1,2,3,4,5,6,7,57,9,9,10,11,7,5,1976,1976,12,13,59,59,36,0,17,17,18,16,17,19,20,194,21,0,638,832,22,17,24,25,832,832,0,1664,0,0,2,1,4,1,17,8,26,1,17,27,1976,28,2,528,17,17,24,0,28,0,0,259,0,2,82,2,0,3,2006,29,30,162900
20,0,60,8172,1,2,3,4,5,6,7,104,9,9,10,34,5,7,1955,1990,71,13,74,80,36,0,17,17,37,17,17,19,72,167,21,0,697,864,22,17,24,25,864,0,0,864,1,0,1,0,2,1,17,5,26,0,2,46,1957,21,2,572,17,17,96,0,0,0,0,0,0,2,2,2,0,4,2006,29,30,115000
20,0,70,8400,1,2,3,4,5,6,7,81,33,9,10,34,5,5,1968,1968,71,13,59,59,15,168,17,17,37,17,17,49,60,1016,21,0,36,1052,22,16,24,25,1052,0,0,1052,1,0,1,1,3,1,17,5,26,0,2,27,1968,28,1,288,17,17,24,356,0,0,0,0,0,2,82,2,0,11,2006,29,30,138500
20,0,80,8700,1,2,3,4,5,6,7,81,9,9,10,34,5,6,1963,1963,71,13,35,35,15,148,17,16,37,17,17,40,38,776,21,0,344,1120,22,16,24,25,1128,0,0,1128,1,0,2,0,3,1,17,6,26,0,2,27,1963,28,2,525,17,17,24,192,20,123,0,0,0,2,53,2,0,12,2008,29,30,155000
180,61,35,3675,1,2,3,4,5,6,7,104,9,9,98,110,6,5,2005,2006,12,13,14,14,15,82,17,17,18,16,17,16,20,547,21,0,0,547,22,16,24,25,1072,0,0,1072,1,0,2,0,2,1,17,5,26,0,2,128,2005,76,2,525,17,17,24,0,44,0,0,0,0,2,2,2,0,6,2006,77,78,140000
60,0,313,63887,1,2,150,94,5,41,7,104,33,9,10,11,10,5,2008,2008,71,172,122,122,56,796,23,17,18,23,17,16,20,5644,21,0,466,6110,22,23,24,25,4692,950,0,5642,2,0,2,1,3,1,23,12,26,3,16,27,2008,76,2,1418,17,17,24,214,292,0,0,0,480,16,2,2,0,1,2008,77,78,160000
20,0,75,7500,1,2,3,4,5,6,7,81,9,9,10,34,5,7,1959,1994,71,13,15,15,36,0,17,17,37,17,17,19,91,340,72,906,0,1246,22,23,24,25,1246,0,0,1246,1,0,1,1,3,1,16,6,26,0,2,27,1959,28,1,305,17,17,24,218,0,0,0,0,0,2,84,2,0,5,2010,29,30,154000
60,0,2,10762,1,2,39,4,5,85,7,112,9,9,10,11,7,5,1999,1999,12,13,14,14,36,344,16,17,18,16,17,19,20,694,21,0,284,978,22,23,24,25,1005,978,0,1983,0,0,2,1,3,1,16,9,26,1,17,27,1999,76,2,490,17,17,24,0,0,0,0,0,0,2,2,2,0,5,2009,29,30,225000
70,0,2,7500,1,2,39,94,5,6,7,42,9,9,10,11,6,7,1942,1950,12,13,43,43,36,0,17,17,37,17,17,19,60,547,21,0,224,771,22,66,24,25,753,741,0,1494,0,0,1,0,3,1,16,7,26,2,16,27,1942,21,1,213,17,17,109,0,0,0,0,224,0,2,2,2,0,11,2009,29,30,177500
60,0,92,10120,1,2,3,4,5,6,7,48,9,9,10,11,8,5,1994,1994,71,13,14,14,15,391,16,17,18,16,17,19,20,740,21,0,425,1165,22,23,24,25,1203,1323,0,2526,1,0,2,1,4,1,16,8,26,1,17,27,1994,28,3,844,17,17,24,309,78,0,0,0,0,2,2,2,0,12,2006,29,30,290000
20,0,73,8688,1,2,3,4,5,6,7,55,9,9,10,34,7,5,2005,2005,12,13,14,14,15,228,16,17,18,16,17,49,21,0,21,0,1616,1616,22,23,24,25,1616,0,0,1616,0,0,2,0,3,1,16,7,26,0,2,27,2005,28,3,834,17,17,24,208,59,0,0,0,0,2,2,2,0,4,2006,29,30,232000
160,61,32,3363,1,2,3,4,5,6,7,104,9,9,98,11,7,5,2004,2004,12,13,14,14,56,117,16,17,18,16,17,19,21,0,21,0,976,976,22,23,24,25,976,732,0,1708,0,0,2,0,3,1,16,7,140,0,2,46,2004,21,2,380,17,17,24,0,40,0,0,0,0,2,2,2,0,4,2006,29,30,130000
20,0,108,13173,1,2,39,4,5,41,7,73,9,9,10,34,9,5,2006,2007,71,13,14,14,56,300,16,17,18,23,17,19,20,1572,21,0,80,1652,22,23,24,25,1652,0,0,1652,1,0,2,0,2,1,23,6,26,2,23,27,2006,76,2,840,17,17,24,404,102,0,0,0,0,2,2,2,0,11,2009,29,30,325000
120,0,48,6955,1,2,39,4,5,6,7,73,9,9,98,34,7,5,2005,2006,12,13,14,14,56,94,16,17,18,16,17,19,21,0,21,0,1368,1368,22,23,24,25,1368,0,0,1368,0,0,2,0,2,1,16,6,26,1,16,27,2005,28,2,474,17,17,24,132,35,0,0,0,0,2,2,2,0,9,2006,77,78,202500
20,0,60,8072,1,2,3,4,5,6,7,8,9,9,10,34,5,5,1994,1995,12,13,14,14,36,0,17,16,18,16,16,19,38,746,21,0,244,990,22,23,24,25,990,0,0,990,1,0,1,0,3,1,17,5,26,0,2,46,2000,21,2,480,17,17,24,0,64,0,0,0,0,2,2,2,0,5,2009,29,30,138000
20,61,100,12000,1,2,3,4,5,6,7,62,9,9,10,34,5,7,1948,2005,12,13,35,35,36,0,17,17,37,17,17,19,20,144,38,608,172,924,22,23,24,25,1122,0,0,1122,1,0,1,0,2,1,16,6,26,0,2,27,1948,21,2,528,17,17,24,0,36,0,0,0,0,2,82,2,0,5,2008,29,30,147000
20,0,2,7153,1,2,3,4,5,6,7,89,9,9,10,34,6,5,1991,1991,12,13,59,59,15,88,17,17,37,16,17,19,20,1200,21,0,78,1278,22,16,24,25,1294,0,0,1294,1,0,2,0,3,1,16,6,26,0,2,27,1991,28,2,496,17,17,24,112,51,0,0,0,0,2,82,2,0,6,2008,29,30,179200
20,0,100,17500,1,2,3,4,5,6,7,42,123,9,10,34,7,8,1959,2002,12,13,15,59,36,0,16,16,18,16,17,49,20,1406,21,0,496,1902,22,17,24,25,1902,0,0,1902,1,0,2,0,3,1,23,7,26,2,17,27,1959,76,2,567,17,17,24,0,207,162,0,0,0,2,2,2,0,5,2010,29,30,335000
20,0,68,8814,1,2,3,4,5,6,7,8,9,9,10,34,7,5,2005,2007,12,13,14,14,15,80,16,17,18,16,17,19,20,925,21,0,349,1274,22,23,24,25,1274,0,0,1274,1,0,2,0,3,1,16,6,26,0,2,27,2005,28,2,508,17,17,24,264,98,0,0,0,0,2,2,2,0,1,2007,77,78,203000
60,0,2,9572,1,2,39,4,5,6,7,48,9,9,10,11,8,5,1990,1990,12,13,43,43,15,336,16,17,18,23,17,19,20,482,21,0,971,1453,22,23,24,25,1453,1357,0,2810,0,0,2,1,4,1,16,9,26,1,23,27,1990,28,2,750,16,16,24,500,0,0,0,0,0,2,2,2,0,6,2007,29,30,302000
60,0,108,14774,1,2,39,4,5,41,7,48,9,9,10,11,9,5,1999,1999,12,13,14,14,15,165,16,17,18,16,17,19,21,0,21,0,1393,1393,22,23,24,25,1422,1177,0,2599,0,0,2,1,4,1,16,10,26,1,17,75,1999,76,3,779,17,17,24,668,30,0,0,0,0,2,2,2,0,5,2010,29,30,333168
20,0,60,8190,1,2,3,4,5,6,7,104,9,9,10,34,4,6,1954,1954,71,13,43,43,36,0,17,17,37,17,17,19,72,732,21,0,216,948,22,23,24,25,948,0,0,948,1,0,1,0,3,1,17,5,26,1,17,46,1956,21,1,280,17,17,24,0,36,0,0,0,0,2,2,2,0,10,2007,29,30,119000
60,0,85,11075,1,2,3,4,5,6,7,81,9,9,10,11,6,5,1969,1969,12,13,59,59,36,0,17,17,37,66,17,40,38,500,91,276,176,952,22,17,24,25,1092,1020,0,2112,0,0,2,1,4,1,17,9,26,2,16,27,1969,21,2,576,17,17,24,280,0,0,0,0,0,2,2,2,0,6,2008,29,30,206900
20,0,61,10226,1,2,39,4,5,6,7,8,9,9,10,34,8,5,2008,2008,12,13,14,14,56,270,16,17,18,23,17,16,21,0,21,0,1622,1622,22,23,24,25,1630,0,0,1630,1,0,2,0,3,1,23,8,26,1,16,27,2008,28,3,860,17,17,24,172,42,0,0,0,0,2,2,2,0,1,2009,29,30,295493
120,111,47,4230,1,1,3,4,5,41,7,55,9,9,98,34,7,5,2006,2007,12,13,14,14,36,0,16,17,18,23,16,19,21,0,21,0,1352,1352,22,23,24,25,1352,0,0,1352,0,0,2,0,2,1,16,5,26,1,16,27,2006,28,2,466,17,17,24,0,241,0,0,0,0,2,2,2,0,4,2007,77,78,208900
20,0,2,14781,1,2,79,4,5,85,7,8,9,9,10,34,8,5,2001,2002,71,13,14,14,15,178,16,17,18,16,17,16,21,0,21,0,1753,1753,22,23,24,25,1787,0,0,1787,0,0,2,0,3,1,16,7,26,1,17,27,2001,28,3,748,17,17,24,198,150,0,0,0,0,2,2,2,0,8,2006,29,30,275000
20,0,75,10215,1,2,3,94,5,6,7,104,9,9,10,34,4,5,1954,1954,71,13,43,43,15,132,17,17,18,17,17,19,38,492,21,0,372,864,22,23,24,25,948,0,0,948,0,0,1,0,3,1,17,5,26,0,2,27,1954,21,1,248,17,17,24,0,0,0,0,0,0,2,2,2,0,2,2007,29,30,111000
20,0,70,8400,1,2,3,4,5,6,7,81,9,9,10,34,6,3,1957,1957,71,13,15,15,36,0,17,17,37,17,17,19,38,189,72,661,628,1478,22,16,24,25,1478,0,0,1478,1,0,1,1,3,1,17,6,26,2,16,27,1957,28,2,442,17,17,24,114,0,0,0,216,0,2,2,2,0,6,2009,29,30,156500
20,0,2,6627,1,2,39,4,5,41,7,67,33,9,10,34,3,6,1949,1950,71,13,14,14,36,0,17,17,37,2,2,2,2,0,2,0,0,0,173,17,96,25,720,0,0,720,0,0,1,0,2,1,17,4,26,0,2,46,1955,21,1,287,17,66,24,0,0,0,0,0,0,2,2,2,0,7,2008,29,30,72500
60,0,107,10186,1,2,39,4,5,6,7,48,9,9,10,11,7,5,1992,1992,12,13,59,59,36,0,16,17,18,16,17,19,20,674,21,0,76,750,22,23,24,25,1061,862,0,1923,1,0,2,1,3,1,16,8,26,1,17,27,1992,28,2,564,17,17,24,240,39,0,0,0,0,2,2,2,0,6,2010,29,30,190000
30,0,50,5330,1,2,3,118,5,6,7,67,9,9,10,34,4,7,1940,1950,71,13,14,14,36,0,66,17,37,17,17,19,91,280,21,0,140,420,22,16,24,25,708,0,0,708,0,0,1,0,2,1,66,5,26,0,2,2,2,2,0,0,2,2,24,164,0,0,0,0,0,2,2,2,0,12,2009,29,30,82500
20,0,75,9986,1,2,3,4,5,6,7,55,9,9,10,34,8,5,2006,2007,12,13,14,14,15,428,16,17,18,23,17,49,21,0,21,0,1795,1795,22,23,24,25,1795,0,0,1795,0,0,2,0,2,1,16,7,26,1,16,27,2007,28,3,895,17,17,24,0,49,0,0,0,0,2,2,2,0,2,2007,77,78,147000
30,61,40,3636,1,2,3,4,5,6,7,95,9,9,10,34,4,4,1922,1950,12,13,105,105,36,0,17,17,45,17,66,19,21,0,21,0,796,796,22,66,96,25,796,0,0,796,0,0,1,0,2,1,17,5,26,0,2,2,2,2,0,0,2,2,96,0,0,100,0,0,0,2,53,2,0,1,2008,29,30,55000
30,158,70,4270,1,2,3,94,5,6,113,104,9,9,10,34,3,6,1931,2006,12,13,35,35,36,0,17,17,45,17,17,19,72,544,21,0,0,544,22,23,24,25,774,0,0,774,0,0,1,0,3,1,16,6,26,0,2,2,2,2,0,0,2,2,24,0,0,286,0,0,0,2,2,2,0,5,2007,29,30,79000
20,0,60,6600,1,2,3,4,5,6,7,50,9,9,10,34,5,9,1982,2008,12,13,14,14,36,0,16,16,37,17,17,19,38,641,21,0,175,816,22,23,24,25,816,0,0,816,0,1,1,0,3,1,16,5,26,1,23,27,1982,21,1,264,17,17,24,0,0,0,0,0,0,2,53,2,0,10,2008,29,30,130500
50,61,60,10440,1,93,3,4,5,41,7,62,9,9,10,51,6,7,1920,1950,12,13,15,43,36,0,16,16,45,16,17,19,91,493,21,0,1017,1510,125,23,24,25,1584,1208,0,2792,0,0,2,0,5,1,17,8,113,2,17,46,1920,21,2,520,66,17,24,0,547,0,0,480,0,2,53,54,1150,6,2008,29,30,256000
60,0,63,9084,1,2,39,4,5,6,7,112,9,9,10,11,7,5,1998,1998,71,13,14,14,36,0,17,17,18,16,17,19,21,0,21,0,935,935,22,16,24,25,955,677,0,1632,0,0,2,1,3,1,17,8,26,1,17,27,1998,76,2,462,17,17,24,0,28,0,0,0,0,2,2,2,0,6,2006,29,30,176500
20,0,85,10000,1,2,3,4,5,6,7,55,9,9,10,34,8,5,2006,2006,71,13,14,14,56,410,16,17,18,16,16,49,21,0,21,0,1588,1588,22,23,24,25,1588,0,0,1588,0,0,2,0,3,1,16,7,26,1,16,27,2006,28,3,825,17,17,24,144,45,0,0,0,0,2,2,2,0,12,2007,29,30,227000
80,0,55,10780,1,2,39,4,5,6,7,8,9,9,10,116,5,5,1976,1976,12,13,35,35,36,0,17,17,37,17,17,49,38,483,21,0,428,911,22,16,24,25,954,0,0,954,0,0,1,0,3,1,17,6,26,0,2,46,1976,21,2,576,17,17,24,0,0,0,0,0,0,2,2,2,0,7,2006,29,30,132500
20,0,67,8877,1,2,3,4,5,6,113,104,9,9,10,34,4,6,1938,1958,12,13,35,35,36,0,17,17,37,17,17,40,38,690,21,0,126,816,22,23,24,25,816,0,0,816,1,0,1,0,2,1,17,3,26,1,16,46,1958,21,1,288,66,66,24,0,0,0,0,0,0,2,2,2,0,5,2009,29,30,100000
50,61,60,7200,1,2,3,4,5,41,7,95,9,9,10,51,5,6,1938,1995,12,13,43,43,36,0,17,17,37,17,17,19,21,0,21,0,803,803,22,23,24,25,803,557,0,1360,0,0,1,1,2,1,16,6,26,0,2,46,1951,21,1,297,17,17,24,0,65,190,0,0,0,2,53,2,0,7,2006,29,30,125500
160,61,24,2368,1,2,3,4,5,6,7,147,9,9,98,11,5,6,1970,1970,12,13,59,59,36,312,17,17,37,17,17,19,91,765,21,0,0,765,22,17,24,25,765,600,0,1365,0,0,1,1,3,1,17,7,65,0,2,27,1970,21,2,440,17,17,24,0,36,0,0,0,0,2,2,2,0,5,2009,29,30,125000
